RETURN_ID,ORDER_ID,PRODUCT_ID,RETURN_DATE,RETURN_REASON,RETURN_STATUS,REFUND_AMOUNT,QUANTITY_RETURNED
RET-3209F7707DF,ORD-15D22938BF9,PRD-9E7E9E2E70E,2023-09-23 17:26:48.384263,Defective,Approved,304.07,2
RET-C5EC5A7A330,ORD-45C36FD754C,PRD-E43CB902CA2,2025-09-12 02:07:02.356428,Wrong Item,Refunded,846.12,2
RET-109F37E307A,ORD-BADFD15F976,PRD-A0CDDDD4265,2025-03-20 11:58:06.574049,Not as Described,Refunded,47.51,3
RET-0A0551683D3,ORD-3A4AFC472EE,PRD-7050CFA1C8A,2025-05-24 20:26:32.803708,Too Late,Rejected,245.44,3
RET-DB280E34437,ORD-BAB6615278A,PRD-53C2E580827,2024-11-02 22:12:35.767858,Not as Described,Rejected,638.85,2
RET-C500ADA7E61,ORD-3C6B2E0E160,PRD-D30F87186EA,2025-04-26 22:13:53.599384,Duplicate Order,Approved,1206.08,2
RET-1ADDFFBEB71,ORD-4085B80E37A,PRD-0803EB5DD75,2024-03-08 15:13:20.908517,Better Price Found,Refunded,1109.95,3
RET-4055EBB2391,ORD-31F214A6EED,PRD-26AA49B549E,2024-06-08 04:48:52.593192,Wrong Item,Refunded,721.15,1
RET-AA72524C427,ORD-27619EAF4BE,PRD-4921FE52013,2023-09-26 15:25:17.703664,Better Price Found,Pending,687.47,3
RET-5A59ACED113,ORD-0F9409DDF58,PRD-36151F6F248,2026-01-07 07:51:18.604850,Changed Mind,Pending,4385.52,2
RET-A46E8927D38,ORD-D0E0CA238CE,PRD-4BB85BA7F92,2025-09-01 13:00:58.608393,Duplicate Order,Approved,349.41,3
RET-D9654A77326,ORD-F776CA2E90D,PRD-3E75B6F6A0E,2024-03-23 06:10:34.926698,Wrong Item,Refunded,653.6,2
RET-3FD929F6B46,ORD-34CCAC70FCF,PRD-D073B747D73,2026-04-06 06:20:03.092360,Too Late,Pending,79.68,3
RET-14462F41A51,ORD-65C29FB6FBB,PRD-64D412BA61F,2025-01-12 06:10:06.547732,Duplicate Order,Refunded,1189.89,3
RET-C1285D07522,ORD-16BAA8E43E2,PRD-E2D2A043CDD,2023-10-31 18:26:39.330887,Better Price Found,Pending,856.8,1
RET-A60F2493830,ORD-A195E2C9289,PRD-6CD5AFCC626,2026-03-31 05:55:09.172412,Wrong Item,Rejected,1703.1,1
RET-4B3FA9EC843,ORD-820AE12384B,PRD-2C667D9ADB7,2024-04-28 03:07:51.946540,Defective,Approved,570.54,2
RET-ACBF33B31FD,ORD-29B5ACEBC24,PRD-747EE5DFF2D,2025-07-30 15:13:57.312963,Not as Described,Approved,459.06,1
RET-4994BAB5AA8,ORD-800A94A37C7,PRD-9E2D0C669DF,2025-05-10 04:41:05.228571,Better Price Found,Refunded,2458.23,1
RET-8F318E688EC,ORD-72E8824684C,PRD-1CBC45677DE,2024-04-13 18:14:47.786839,Better Price Found,Approved,2198.95,1
RET-B25C94771A5,ORD-CAFD60B5B43,PRD-A62A0C35773,2025-03-03 18:38:17.746578,Better Price Found,Approved,410.95,1
RET-95E61A52248,ORD-18EB1FA94B7,PRD-307B15309A9,2025-06-15 20:47:12.595182,Too Late,Refunded,179.8,1
RET-4B50CEB0736,ORD-66C279ACFC8,PRD-375017D5952,2026-01-24 22:54:11.039695,Not as Described,Pending,158.13,2
RET-D7F96AA9D55,ORD-F150F51E422,PRD-8D3941DD622,2025-05-09 02:46:49.041437,Defective,Refunded,1771.58,3
RET-DE64BD040BD,ORD-0DACC44DF4C,PRD-B7C0BC90071,2024-03-09 03:22:57.568321,Wrong Item,Refunded,220.88,2
RET-CA7F02EBEF5,ORD-4C72C0A7555,PRD-F7C5373F9E8,2025-12-17 07:22:21.160440,Duplicate Order,Approved,2368.01,1
RET-614EE3048FD,ORD-4A403F146B0,PRD-1AC508E0955,2024-11-08 04:24:09.990503,Defective,Rejected,374.68,1
RET-ACB54100639,ORD-155B2195680,PRD-FACF92948F7,2023-11-24 16:41:45.016960,Duplicate Order,Approved,4293.99,3
RET-FAF73EE18FB,ORD-F04240C666F,PRD-6090F2A2DE7,2024-04-22 13:35:23.173989,Duplicate Order,Approved,2337.02,3
RET-9D9034E1D2A,ORD-AF895060B7F,PRD-D2C377953CC,2026-01-03 12:31:44.726579,Too Late,Rejected,158.07,1
RET-0B455EC87C4,ORD-F25266E37DA,PRD-E4DCB85BEFF,2026-02-10 02:08:44.669082,Changed Mind,Pending,1757.95,3
RET-DD46319947B,ORD-17104C079F4,PRD-F4217BF3EA5,2025-08-20 14:35:30.980749,Defective,Pending,224.81,3
RET-400473863D1,ORD-A2FE2A425DE,PRD-A998EF53744,2025-10-17 13:37:04.476491,Defective,Pending,1896.99,3
RET-D4E383A49EE,ORD-E835352CA22,PRD-64D412BA61F,2025-04-30 00:02:39.107771,Too Late,Pending,55.5,2
RET-E39C2F0F039,ORD-5E9E24AE86E,PRD-7C07A6C4247,2024-06-16 17:46:45.824603,Defective,Pending,1028.39,2
RET-ACB89E6087E,ORD-EF64E407774,PRD-F09C77CE7A7,2023-10-15 03:33:04.153377,Wrong Item,Rejected,1216.06,1
RET-361CA03BBA6,ORD-2359DA0E72A,PRD-54B1D8F1929,2026-02-13 11:53:14.116737,Changed Mind,Rejected,368.14,3
RET-F763DB20B80,ORD-E6E4528A36C,PRD-A7BE1F9D7C2,2023-10-02 16:51:36.468862,Wrong Item,Refunded,3395.17,1
RET-D030AF27FE2,ORD-F0AF8AD214F,PRD-1B3391AFC0C,2025-10-19 02:31:19.847307,Not as Described,Rejected,260.24,2
RET-F1FA009A709,ORD-B0EFDE45F69,PRD-A1B9270B8F6,2024-06-23 18:21:15.780432,Not as Described,Pending,2869.91,1
RET-35D411658C3,ORD-30B11F496A9,PRD-40519A2914C,2025-05-06 16:36:22.433864,Defective,Rejected,2154.75,3
RET-3FC32883214,ORD-A1BDAC87FFD,PRD-191244D40F9,2024-06-11 12:03:28.248851,Defective,Rejected,237.52,1
RET-6FC29504A74,ORD-FC55071AC65,PRD-329B3CEFE6E,2025-09-11 00:05:42.316967,Better Price Found,Pending,2612.36,2
RET-25B46ACD087,ORD-DA0CDAE6CD2,PRD-0B077B29013,2025-02-17 03:46:52.503635,Better Price Found,Approved,1204.18,3
RET-728396CC2B4,ORD-5BB36B0DF26,PRD-F2A372C6EFE,2025-02-13 12:21:53.382406,Changed Mind,Pending,54.71,2
RET-7FEE5D43B52,ORD-9A2410A1351,PRD-0CC099D8B46,2024-05-26 21:29:10.220339,Not as Described,Pending,1729.54,3
RET-EC149136253,ORD-8C415C4756F,PRD-C4D3CE30CFD,2024-10-22 08:04:46.268983,Too Late,Pending,2863.22,1
RET-65AF60479CE,ORD-60FC92124BF,PRD-DE1A9541005,2023-09-22 19:09:24.313808,Changed Mind,Rejected,1513.31,1
RET-D4945AB961C,ORD-DFE12AC4025,PRD-9F140144BD8,2025-07-26 02:18:06.472069,Better Price Found,Pending,639.2,3
RET-F066FE169C4,ORD-DF8A372E3DD,PRD-D0007AE712D,2025-10-05 01:21:50.889864,Too Late,Approved,2832.08,2
RET-115631C7000,ORD-341CEDD1C20,PRD-BA933C65970,2026-08-06 14:35:05.200620,Not as Described,Rejected,75.9,3
RET-ABF8CB11A9C,ORD-F79C239C061,PRD-61EF21BFEE8,2024-04-20 00:57:33.251628,Too Late,Refunded,1792.75,1
RET-D099756AC34,ORD-04C3A80FC6D,PRD-286A6FC37EE,2026-02-08 07:27:15.596077,Defective,Refunded,1103.51,2
RET-1A3705B5823,ORD-119FFA97F9C,PRD-5C08F6E4D42,2025-02-25 22:03:24.383116,Not as Described,Rejected,3577.29,2
RET-BCA7BCDBB74,ORD-40F493A53A3,PRD-5731028897C,2025-09-05 23:28:43.828179,Duplicate Order,Approved,274.44,2
RET-929F3E9E886,ORD-87C91ECF9D6,PRD-C2877FA7B45,2023-10-02 14:06:57.108374,Not as Described,Approved,308.17,1
RET-C23EBDE048D,ORD-97803521045,PRD-29764667C61,2024-09-23 21:05:05.860131,Changed Mind,Pending,1092.63,3
RET-93CEF9593AE,ORD-D520FC2A92D,PRD-8AEB1D1A5AF,2024-08-29 01:44:01.807636,Defective,Rejected,60.26,1
RET-1A7406DA63C,ORD-15C58AB9F76,PRD-459BD0B7D50,2025-06-03 11:47:47.971478,Wrong Item,Approved,3326.56,3
RET-63A9183A99B,ORD-BAF8CAF2D8A,PRD-A10258F52CA,2025-07-16 12:56:49.360897,Duplicate Order,Pending,1563.66,3
RET-4E82BB30B0B,ORD-7FC6EBAF678,PRD-18682099ED0,2026-07-12 17:31:36.245170,Duplicate Order,Approved,2337.33,2
RET-93C0C466C8B,ORD-4F7E2E3596B,PRD-380185EE745,2026-03-14 05:30:48.390054,Duplicate Order,Approved,358.22,2
RET-CD41A30E32F,ORD-E64F177ACCC,PRD-8AF07E11034,2025-09-29 04:17:32.234100,Defective,Rejected,3071.14,3
RET-4C97AC7CD70,ORD-5A036331BEE,PRD-CCEA3ABEFA7,2024-07-06 21:05:31.649564,Duplicate Order,Pending,2328.45,1
RET-82DB2C2C32F,ORD-135A53FF458,PRD-4BB85BA7F92,2023-08-30 17:15:53.292951,Better Price Found,Pending,654.18,2
RET-CFD5B66B954,ORD-EE0FAEAE6F0,PRD-FE9F6094BD0,2025-09-28 20:23:49.856508,Not as Described,Approved,961.42,1
RET-591C6D34B09,ORD-93896A83080,PRD-3ED4BEDF24C,2024-01-12 20:20:10.985277,Too Late,Rejected,357.54,1
RET-410A87B4AC8,ORD-E710F50C90B,PRD-0A818690911,2024-08-08 00:56:49.163017,Wrong Item,Approved,944.95,3
RET-138484A3AA3,ORD-04C55203634,PRD-B1256CB426C,2024-01-18 10:21:37.105440,Better Price Found,Rejected,1493.07,2
RET-C680F9C225D,ORD-E8AC35E233A,PRD-5C6B2BF7086,2024-09-05 15:38:17.267741,Duplicate Order,Refunded,615.89,1
RET-12A08EA53E1,ORD-A3BE355FC44,PRD-80562F07591,2024-04-09 15:05:28.335314,Changed Mind,Refunded,2643.65,3
RET-135F17F48FA,ORD-CC304558619,PRD-E62C13FEBFA,2026-03-24 11:59:05.929991,Not as Described,Pending,326.7,1
RET-0B5B29B720A,ORD-83A2116E157,PRD-A18461BA8BE,2024-01-14 07:32:14.541453,Not as Described,Rejected,3356.88,2
RET-85F5602B101,ORD-659C271FB61,PRD-B1256CB426C,2025-03-12 03:56:58.930517,Defective,Pending,710.89,1
RET-D1BD6A99785,ORD-9C3EE5D78C1,PRD-F392966CA3F,2024-02-19 16:59:39.394243,Defective,Pending,1336.48,3
RET-9C824413192,ORD-7F79481474B,PRD-7D647F18941,2025-01-02 12:20:14.541615,Wrong Item,Rejected,1570.43,3
RET-08814517E3F,ORD-1E2A5B8BCC7,PRD-898223A38F2,2024-07-27 20:25:19.898763,Duplicate Order,Approved,279.87,2
RET-8FF8E6809B0,ORD-2072D47AF35,PRD-08144A69067,2025-07-27 13:43:47.200715,Duplicate Order,Refunded,4555.6,3
RET-87F09D4EFE5,ORD-35C53A6BD44,PRD-BC1A2511AED,2026-01-09 00:48:41.421788,Duplicate Order,Approved,486.22,2
RET-C15ABC11C97,ORD-852B9AEC63C,PRD-7C460C1BDA8,2025-12-30 20:24:45.579387,Duplicate Order,Approved,772.79,1
RET-51EA4A12F42,ORD-A7D6E4CD069,PRD-83E8DDB3C8C,2025-11-04 13:17:13.972025,Duplicate Order,Approved,2889.11,1
RET-0A5B523F9B7,ORD-2AF7F817911,PRD-FFA4BCE6413,2026-03-10 00:02:11.633572,Duplicate Order,Pending,2891.4,3
RET-715F8EEE32E,ORD-A9770F016EC,PRD-20D1B53B6F0,2024-08-12 02:47:35.534421,Changed Mind,Approved,437.75,1
RET-BC6CF1FF013,ORD-6DCE87E6CE6,PRD-BFB46BB958A,2026-07-29 03:41:06.884437,Not as Described,Refunded,2579.83,2
RET-8CFDC296E21,ORD-E274624CD1A,PRD-6A25D45AD89,2024-11-09 09:43:40.287085,Duplicate Order,Approved,1641.97,2
RET-B9A3EC19A8A,ORD-487DC13D7CF,PRD-12FA5DF3650,2024-04-09 03:33:03.759705,Too Late,Approved,109.22,2
RET-A883E754358,ORD-085811D7E3D,PRD-FA7B9B107AD,2025-07-14 17:47:58.482700,Defective,Rejected,411.85,3
RET-56D02FA06C8,ORD-529DD4B79B8,PRD-7994F9A5686,2024-01-21 00:21:46.804198,Not as Described,Approved,581.83,3
RET-95BA4AA5FB8,ORD-AD57B52E259,PRD-10F0D89CBD4,2025-05-10 14:23:28.381033,Changed Mind,Pending,393.52,2
RET-4F6B0760B4B,ORD-07E1F187FAE,PRD-7BDE9884922,2025-05-15 19:36:00.930087,Better Price Found,Approved,1902.33,3
RET-C5C99F35FA0,ORD-CCC77B14F0B,PRD-54B1D8F1929,2026-05-17 03:01:27.597104,Duplicate Order,Rejected,61.99,3
RET-6D2446085A4,ORD-C0FAF7A8A5D,PRD-61147782A58,2026-04-27 12:34:56.032333,Too Late,Approved,2846.14,3
RET-50206F5041B,ORD-E58BA093941,PRD-7D647F18941,2026-06-24 14:07:52.740196,Too Late,Refunded,1766.0,1
RET-77658A77AD5,ORD-8E087DFA210,PRD-6090F2A2DE7,2025-06-01 15:42:39.991172,Duplicate Order,Refunded,334.33,1
RET-6C05C49D721,ORD-EE4745379E1,PRD-28325CED6FA,2026-04-03 06:31:46.462105,Changed Mind,Rejected,676.81,2
RET-F0F6306F367,ORD-390C9CFE201,PRD-49CC3250C8C,2026-08-04 14:26:18.980946,Too Late,Refunded,2159.23,3
RET-61F28037781,ORD-CF53827D0AB,PRD-DEECEE995E3,2024-08-15 17:45:57.857618,Changed Mind,Approved,3763.39,1
RET-D5B9EE04CC2,ORD-CEEB60FE19A,PRD-9D5CFAD9297,2024-05-06 10:31:10.211601,Defective,Approved,45.61,2
RET-72CF702643E,ORD-2C319248EC3,PRD-6CD5AFCC626,2024-07-03 04:34:20.457538,Duplicate Order,Pending,1160.94,1
RET-6D77CD27FE3,ORD-BEE74CE8DF2,PRD-4F4B988DD1D,2024-06-16 10:37:21.165917,Too Late,Pending,257.39,1
RET-D52D0C4C767,ORD-69A14E7DF93,PRD-424D0750CAD,2024-05-12 06:42:54.920702,Duplicate Order,Rejected,276.88,3
RET-79C23013E9E,ORD-72A83BB53A3,PRD-8D4DA31EE89,2025-07-29 16:30:41.972119,Wrong Item,Refunded,1017.02,1
RET-7EAE2D09491,ORD-4F7550EAD61,PRD-7994F9A5686,2026-01-21 01:36:36.224424,Too Late,Rejected,203.75,1
RET-A07B3E1EDE3,ORD-C30D30A23F4,PRD-A7BE1F9D7C2,2024-11-23 17:04:17.754498,Defective,Rejected,97.84,2
RET-38CA84C110E,ORD-D8501B9E261,PRD-2472C5350EC,2025-01-14 13:59:17.670856,Not as Described,Approved,2999.36,1
RET-962E42C136B,ORD-7F5A06C8F99,PRD-D9AF34D4EEB,2024-05-29 15:31:38.552699,Too Late,Pending,1243.11,2
RET-E7DDD822CE6,ORD-64CF2744C4E,PRD-F75E3442F15,2024-01-23 01:29:35.314329,Changed Mind,Refunded,427.62,1
RET-956C721510C,ORD-F9A4E9868CC,PRD-B4E55619790,2024-10-05 23:09:17.597085,Better Price Found,Refunded,1207.42,1
RET-F0B3628D951,ORD-F39D6192589,PRD-3B1AC728991,2023-08-26 03:52:59.978613,Defective,Pending,1714.51,2
RET-86DD052E82B,ORD-526158D8643,PRD-EF5BDF75508,2023-10-28 15:24:27.644737,Wrong Item,Refunded,901.35,1
RET-33FFD604A47,ORD-8B1C63E2098,PRD-F0A09A164AC,2024-06-27 23:17:28.724271,Defective,Pending,4636.66,3
RET-001DCE94497,ORD-B3300D71D11,PRD-8193C2461DC,2025-06-10 08:08:06.060611,Wrong Item,Refunded,20.87,3
RET-CB233E800DA,ORD-20BB5D8BE77,PRD-71FCBFE1035,2026-02-28 04:21:03.493391,Changed Mind,Approved,1447.6,1
RET-F7DBD878AE1,ORD-30EF0393A91,PRD-4AB57E6FF6C,2024-09-01 08:09:30.328478,Not as Described,Refunded,3593.44,2
RET-2BEB1B76BB2,ORD-F794B58A4C7,PRD-8AEB1D1A5AF,2025-05-10 03:01:54.009384,Not as Described,Rejected,84.89,2
RET-E9158582E7F,ORD-D61A18D9210,PRD-167D1AB2AE8,2024-07-14 21:54:17.979375,Duplicate Order,Rejected,389.76,1
RET-260F3C2B8C7,ORD-4AB46917D7B,PRD-29378C59BA8,2025-12-27 03:21:26.731993,Duplicate Order,Refunded,317.75,3
RET-9846F00104C,ORD-5523F904292,PRD-54900BD2405,2024-12-12 21:11:29.865280,Too Late,Approved,3117.11,2
RET-72A7BF48A86,ORD-693F3A4F055,PRD-D84CF5B4168,2025-08-17 00:26:35.013840,Defective,Pending,1567.17,2
RET-17727627085,ORD-A9C30384731,PRD-5371E0C1B2D,2026-02-24 14:28:43.646573,Duplicate Order,Refunded,363.89,3
RET-4CAE1CA13FC,ORD-729F60E3964,PRD-0803EB5DD75,2025-12-15 02:39:54.736041,Not as Described,Rejected,239.43,2
RET-1C29C767E65,ORD-90A36C8B67B,PRD-98DEC6F2072,2026-05-03 07:25:34.596617,Changed Mind,Refunded,615.87,1
RET-F5A505CE77B,ORD-33883EC7767,PRD-C6770FCB316,2026-06-16 23:37:17.916633,Not as Described,Pending,1062.62,3
RET-1A5D85928CF,ORD-3DD57A0A662,PRD-6542C329DF7,2026-04-12 14:38:30.215740,Duplicate Order,Refunded,2696.62,3
RET-C9F6087FCD7,ORD-45CAE70788B,PRD-59D9796A757,2024-03-11 23:40:33.218525,Wrong Item,Rejected,704.25,2
RET-8FE59029B1F,ORD-5F1D0001750,PRD-562C3B0BC59,2024-04-30 18:48:31.862386,Not as Described,Rejected,37.42,2
RET-E310E080638,ORD-0D96BF7F317,PRD-2D97EA87D36,2026-01-23 21:52:48.081929,Wrong Item,Refunded,3740.58,3
RET-91DD74C5B9C,ORD-32A718B58EF,PRD-5CC62880C0D,2025-07-06 17:15:03.086640,Changed Mind,Approved,3322.17,2
RET-3A93CC62A49,ORD-7D25F6718AC,PRD-B4E1508C33A,2023-12-25 22:13:07.806019,Not as Described,Approved,130.36,3
RET-B030547B21B,ORD-5182D950172,PRD-55452139396,2025-07-27 01:24:58.439834,Not as Described,Pending,4146.4,2
RET-34155D06EF9,ORD-D6124B1D7C5,PRD-4D2ED2F8111,2024-07-08 16:48:42.258567,Defective,Pending,2202.99,3
RET-846B768A1A7,ORD-9270227969E,PRD-82898A329D5,2024-04-02 11:55:21.604100,Defective,Refunded,1064.47,2
RET-5706EB90531,ORD-3D2E0270AE6,PRD-2C9923DC4DA,2026-07-15 08:37:57.075792,Defective,Refunded,1652.23,2
RET-FC46B414E94,ORD-1342BD0A4CE,PRD-308FBE1E5E1,2024-08-28 17:04:15.939260,Not as Described,Pending,1853.14,2
RET-8CD64346EA1,ORD-22D2076B983,PRD-A8AE6B5505F,2024-04-04 07:34:59.229249,Wrong Item,Refunded,57.28,1
RET-384F94BFF05,ORD-82160891723,PRD-375017D5952,2023-10-07 18:46:02.857629,Too Late,Approved,57.69,2
RET-42333C3FFC3,ORD-6766C1C5641,PRD-D4E90F8C270,2025-06-26 14:30:05.832664,Duplicate Order,Rejected,556.06,1
RET-D93F869DFB0,ORD-F814DFF8BE2,PRD-43D70343492,2025-02-22 19:22:54.361375,Better Price Found,Pending,4638.84,3
RET-52F275B89B3,ORD-C6794770F33,PRD-821D3F8AF62,2026-01-25 10:04:29.606175,Not as Described,Refunded,1447.39,2
RET-F4DC05BFA4D,ORD-D032580F636,PRD-9A4674F165B,2025-09-20 08:17:57.941795,Duplicate Order,Refunded,1703.76,2
RET-AB55843B7D4,ORD-C76608B0462,PRD-04E6D08CF9B,2023-10-11 14:48:29.037982,Better Price Found,Approved,2378.78,3
RET-72B74F00562,ORD-7AAF6906D3D,PRD-05075130A37,2025-01-09 14:08:35.949077,Changed Mind,Approved,2496.9,2
RET-CA6B480D2B1,ORD-C3EFB321257,PRD-AFF54A37F75,2025-03-23 15:56:07.717007,Not as Described,Rejected,1612.1,3
RET-266D9975BC5,ORD-0B4389DB505,PRD-865D65A369B,2023-09-22 19:26:35.018762,Duplicate Order,Rejected,2511.53,1
RET-AAFD75E96B6,ORD-C90B97ACBFE,PRD-CB99282C123,2024-03-17 15:52:32.383830,Not as Described,Pending,220.06,2
RET-247FD7D89E4,ORD-71CEC063D88,PRD-10F0D89CBD4,2025-08-19 04:00:51.418311,Duplicate Order,Approved,780.87,1
RET-F072B64D9CC,ORD-880213E5CC4,PRD-5E85A6D573B,2026-04-29 22:56:57.637104,Too Late,Rejected,1551.54,3
RET-DC092AD1D6B,ORD-ABB84A18937,PRD-E8BD464EAC5,2024-03-02 21:15:49.887054,Too Late,Rejected,164.95,1
RET-5DF2AB7AF92,ORD-9B927F4155D,PRD-C09D44D22D9,2026-06-06 16:31:04.701268,Changed Mind,Pending,666.88,2
RET-53E798944D0,ORD-DB397563FBE,PRD-C98D918A4C7,2025-07-21 01:32:07.746432,Duplicate Order,Pending,713.07,2
RET-19F373CE535,ORD-50B2B8F25F6,PRD-2F1D3E8CB1F,2024-04-11 03:49:31.225579,Duplicate Order,Refunded,3324.41,2
RET-B80E23780DB,ORD-4999FE6C579,PRD-E608EAF65AA,2025-01-24 08:58:56.089559,Wrong Item,Pending,1485.02,3
RET-67ED3A10C07,ORD-606078C15FA,PRD-8ABA08E8A41,2024-04-18 06:59:38.195293,Not as Described,Rejected,4457.11,3
RET-B27C1E46F9E,ORD-7C62858FDED,PRD-F28B7F287F4,2023-11-08 21:45:36.131554,Too Late,Rejected,25.41,3
RET-7CDF296487F,ORD-18FB74955C0,PRD-7F066290C4D,2026-07-21 04:16:10.903932,Defective,Pending,1135.12,3
RET-CD72F76ECC3,ORD-46901B14C23,PRD-3E75B6F6A0E,2025-01-03 07:36:06.127628,Changed Mind,Refunded,637.17,2
RET-02F61FA2913,ORD-EC6EBE86631,PRD-DD2C1B65A9A,2024-01-26 05:05:27.724104,Defective,Pending,3554.94,2
RET-B2672CAFB16,ORD-A239779C321,PRD-54900BD2405,2023-10-21 22:30:08.622389,Too Late,Rejected,165.56,1
RET-8C81C6534C8,ORD-890534E0FEE,PRD-7C07A6C4247,2025-01-04 20:05:06.435853,Not as Described,Pending,444.01,3
RET-28F38BF0030,ORD-D3277000A41,PRD-ECE276CAD70,2024-03-17 22:19:19.487662,Changed Mind,Approved,608.34,3
RET-5C3792BC575,ORD-A82C1ABD332,PRD-1A8E74B72C4,2024-12-30 07:52:49.227838,Duplicate Order,Pending,944.39,2
RET-4A56FEE3753,ORD-02ABF163490,PRD-C9DB13F447B,2023-09-05 19:55:29.000818,Changed Mind,Refunded,210.02,1
RET-E783C77C892,ORD-8A069B13B23,PRD-F34F70980FA,2024-01-11 03:07:26.333064,Changed Mind,Approved,130.9,3
RET-D200DDCCE50,ORD-760FFE3A529,PRD-20D1B53B6F0,2023-09-26 11:04:30.653767,Not as Described,Pending,48.11,3
RET-CD3073AD529,ORD-665E40BD748,PRD-FA4DDFFF885,2026-06-20 20:18:26.420270,Too Late,Pending,3268.28,2
RET-C46707DFF60,ORD-6885101C9E4,PRD-2ABD6876691,2025-09-16 23:30:34.872135,Too Late,Approved,2614.92,3
RET-30562BBC527,ORD-8D7DB20DEC7,PRD-D5818DD2AF4,2024-11-21 08:28:55.366238,Duplicate Order,Pending,1295.7,2
RET-1BA859891E7,ORD-7DB05CCB3FB,PRD-F4217BF3EA5,2024-05-03 08:08:28.593781,Not as Described,Rejected,9.48,2
RET-6F03D5E1807,ORD-1B6777D82B6,PRD-859A71D37CD,2025-06-09 16:10:48.992129,Not as Described,Refunded,358.17,1
RET-DCDB3060D82,ORD-95DF25D2888,PRD-FD9F316E679,2023-10-28 05:54:02.330953,Duplicate Order,Rejected,2113.85,3
RET-63CE9CD6ABB,ORD-5A8CCC3AD54,PRD-F1F40BABC82,2026-06-14 22:26:09.928161,Not as Described,Refunded,4237.05,3
RET-5BBE113519F,ORD-71D8F34AFF5,PRD-1BA5A5221EF,2024-07-22 08:01:04.159611,Changed Mind,Pending,528.9,3
RET-4E0636F99BD,ORD-EEB4684A2A5,PRD-BBE25A96B13,2026-04-03 10:03:51.614534,Wrong Item,Pending,1214.3,3
RET-8AFAD6B7949,ORD-064362E6C75,PRD-F75E3442F15,2025-06-29 03:21:02.316267,Wrong Item,Approved,1735.38,2
RET-0D828681234,ORD-A0761DF6EC0,PRD-F6D16B76089,2025-11-15 12:08:45.122374,Duplicate Order,Refunded,1437.32,1
RET-05A1D3CBDCF,ORD-AF49F242564,PRD-CA411FE1D38,2025-04-24 15:55:25.114672,Not as Described,Rejected,100.83,2
RET-71C1E6DCB04,ORD-BBF504C3F0A,PRD-859A71D37CD,2024-09-16 23:25:50.395963,Wrong Item,Approved,4020.11,3
RET-1A535200049,ORD-9B506C24D82,PRD-29378C59BA8,2025-09-18 13:48:58.472255,Defective,Rejected,3824.37,1
RET-83C9A196AAC,ORD-EC1C7B313B4,PRD-FBB09318A94,2023-11-17 11:35:03.175881,Better Price Found,Rejected,25.39,2
RET-8C2351B718F,ORD-7188AF00582,PRD-096D1066F4C,2025-03-27 14:58:21.148464,Better Price Found,Refunded,573.81,2
RET-73508F7EE52,ORD-17E24DB4994,PRD-4F59AE41DD2,2025-06-20 08:35:42.167334,Duplicate Order,Pending,1622.43,1
RET-06414E556F4,ORD-F170CC17242,PRD-AA6E7BA145C,2025-04-29 08:42:08.556840,Defective,Pending,2642.16,3
RET-3A9822213BE,ORD-47CA58B0911,PRD-DE907AF2DFE,2025-05-22 11:06:04.140301,Too Late,Pending,911.71,3
RET-0687BC36C4F,ORD-264C1B7DC44,PRD-A35E87BA705,2024-07-25 06:23:31.136423,Not as Described,Pending,613.66,3
RET-0B02EF02092,ORD-E4601DFEBFD,PRD-286A6FC37EE,2024-09-18 06:58:16.880843,Wrong Item,Pending,274.37,1
RET-017449F0A5B,ORD-976EA709C14,PRD-5B3CBD3486A,2025-07-20 19:39:15.264636,Wrong Item,Rejected,1634.91,1
RET-50DCFC907C8,ORD-7CA889C4AB3,PRD-E62C13FEBFA,2024-05-23 06:11:20.531201,Changed Mind,Pending,1541.45,1
RET-F38DF77D312,ORD-39B04399515,PRD-062220235DB,2024-03-23 13:20:26.654752,Changed Mind,Pending,76.98,2
RET-5CB5654F587,ORD-C596C3C62FA,PRD-FDC57700A9B,2023-11-24 19:15:52.088764,Defective,Pending,288.45,3
RET-9C62BFC6B49,ORD-187A20CC0C7,PRD-84852FE8660,2023-12-22 09:18:04.668369,Changed Mind,Rejected,526.25,1
RET-62A88C02F5F,ORD-475B5456BED,PRD-D45B97078D3,2024-12-26 19:37:09.735153,Wrong Item,Approved,1049.97,3
RET-22041A570C2,ORD-B70052D88EB,PRD-6090F2A2DE7,2026-03-27 08:10:46.692434,Changed Mind,Rejected,20.89,3
RET-0525453610F,ORD-60BEBF94F91,PRD-A10258F52CA,2025-02-02 23:56:57.039366,Duplicate Order,Rejected,365.42,1
RET-65678DC4AFD,ORD-93AF7125B94,PRD-A318170973B,2025-06-15 23:12:59.035632,Not as Described,Approved,2539.85,1
RET-923117FE3E3,ORD-104ADDDBBFD,PRD-6AA30D1C5E7,2026-05-31 19:29:51.777893,Wrong Item,Pending,471.3,2
RET-3467E54DDDA,ORD-1229BEDE8D6,PRD-1A8E74B72C4,2026-06-06 07:29:32.249236,Duplicate Order,Pending,894.42,2
RET-DF13E721E86,ORD-E6750D33E2E,PRD-BFB46BB958A,2025-09-07 05:36:57.340782,Defective,Approved,3000.66,2
RET-A8B06038844,ORD-87C4C410CA0,PRD-1071908493C,2026-03-31 12:41:45.599063,Better Price Found,Approved,1610.4,2
